Data;Vencimento;Comanda;Categoria;Descrição;Realizado;Valor
30/12/2021;31/12/2021;10007;Pagamento;Cielo débito master;Não;R$ 226,00
;;;;;;
30/12/2021;31/12/2021;10005;Pagamento;Cielo crédito á vista visa;Não;R$ 226,00
;;;;;;
;;;;;;
30/12/2021;31/12/2021;10003;Pagamento;Cielo débito master;Não;R$ 12,00
;;;;;;
30/12/2021;31/12/2021;10002;Pagamento;Cielo crédito á vista master;Não;R$ 72,00
;;;;;;
;;;;;;
30/12/2021;31/12/2021;9999;Pagamento;Cielo crédito á vista visa;Não;R$ 153,00
;;;;;;
;;;;;;
30/12/2021;31/12/2021;9994;Pagamento;Cielo débito master;Não;R$ 150,00
;;;;;;
30/12/2021;30/12/2021;10009;Pagamento;transferência bancaria;Sim;R$ 316,00
30/12/2021;30/12/2021;9997;Pagamento;transferência bancaria;Sim;R$ 10,00
29/12/2021;30/12/2021;9996;Pagamento;Cielo débito visa;Não;R$ 136,65
;;;;;;
29/12/2021;30/12/2021;9993;Pagamento;Cielo crédito á vista master;Não;R$ 90,00
;;;;;;
;;;;;;
29/12/2021;30/12/2021;9992;Pagamento;Cielo crédito á vista master;Não;R$ 84,80
;;;;;;
;;;;;;
29/12/2021;30/12/2021;9991;Pagamento;Cielo crédito á vista master;Não;R$ 91,17
;;;;;;
;;;;;;
29/12/2021;30/12/2021;9986;Pagamento;Cielo débito master;Não;R$ 287,00
;;;;;;
29/12/2021;29/12/2021;9995;Pagamento;Link mercado pago - 6x antec.;Não;R$ 171,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
28/12/2021;28/12/2021;9985;Pagamento;Dinheiro;Sim;R$ 10,00
28/12/2021;28/12/2021;9982;Pagamento;transferência bancaria;Sim;R$ 105,00
28/12/2021;28/12/2021;9980;Pagamento;transferência bancaria;Sim;R$ 36,33
28/12/2021;28/12/2021;9979;Pagamento;transferência bancaria;Sim;R$ 36,33
28/12/2021;28/12/2021;9975;Pagamento;transferência bancaria;Sim;R$ 212,00
28/12/2021;28/12/2021;9972;Pagamento;Dinheiro;Sim;R$ 100,00
27/12/2021;27/12/2021;9971;Pagamento;Dinheiro;Sim;R$ 10,00
27/12/2021;27/12/2021;9971;Pagamento;transferência bancaria;Sim;R$ 60,00
27/12/2021;27/12/2021;9970;Pagamento;transferência bancaria;Sim;R$ 43,35
27/12/2021;27/12/2021;9969;Pagamento;transferência bancaria;Sim;R$ 313,50
27/12/2021;27/12/2021;9968;Pagamento;transferência bancaria;Sim;R$ 313,50
27/12/2021;27/12/2021;9967;Pagamento;transferência bancaria;Sim;R$ 313,50
24/12/2021;25/12/2021;9962;Pagamento;Cielo débito elo;Não;R$ 117,00
;;;;;;
23/12/2021;24/12/2021;9960;Pagamento;Cielo crédito á vista master;Não;R$ 85,00
;;;;;;
;;;;;;
23/12/2021;23/12/2021;9954;Pagamento;transferência bancaria;Sim;R$ 117,00
23/12/2021;23/12/2021;9953;Pagamento;transferência bancaria;Sim;R$ 218,00
23/12/2021;23/12/2021;9952;Pagamento;Link mercado pago - 6x antec.;Não;R$ 171,00
;;;;;;
;;;;;;
23/12/2021;23/12/2021;9951;Pagamento;Link mercado pago - 6x antec.;Não;R$ 171,00
;;;;;;
;;;;;;
22/12/2021;23/12/2021;9946;Pagamento;Cielo crédito á vista visa;Não;R$ 85,00
;;;;;;
;;;;;;
22/12/2021;23/12/2021;9941;Pagamento;Cielo crédito á vista master;Não;R$ 117,00
;;;;;;
;;;;;;
;;;;;;
22/12/2021;22/12/2021;9944;Pagamento;transferência bancaria;Sim;R$ 205,00
22/12/2021;22/12/2021;9943;Pagamento;transferência bancaria;Sim;R$ 205,00
22/12/2021;22/12/2021;9942;Pagamento;transferência bancaria;Sim;R$ 255,00
21/12/2021;21/12/2021;9940;Pagamento;transferência bancaria;Sim;R$ 209,00
20/12/2021;21/12/2021;9938;Pagamento;Cielo débito master;Não;R$ 158,00
;;;;;;
20/12/2021;21/12/2021;9937;Pagamento;Cielo débito master;Não;R$ 21,00
;;;;;;
20/12/2021;21/12/2021;9934;Pagamento;Cielo crédito á vista amex;Não;R$ 24,00
;;;;;;
;;;;;;
;;;;;;
;;;;;;
19/12/2021;19/12/2021;9931;Pagamento;transferência bancaria;Sim;R$ 170,00
18/12/2021;19/12/2021;9927;Pagamento;Cielo crédito á vista visa;Não;R$ 117,00
;;;;;;
;;;;;;
18/12/2021;19/12/2021;9924;Pagamento;Cielo débito visa;Não;R$ 117,00
;;;;;;
18/12/2021;19/12/2021;9900;Pagamento;Cielo débito visa;Não;R$ 100,00
;;;;;;
;;;;;;
17/12/2021;17/12/2021;9896;Pagamento;Jmps;Sim;R$ 548,00
17/12/2021;17/12/2021;9895;Pagamento;Jmps;Sim;R$ 548,00
17/12/2021;17/12/2021;9894;Pagamento;transferência bancaria;Sim;R$ 185,00
;;;;;;
16/12/2021;16/12/2021;9890;Pagamento;transferência bancaria;Sim;R$ 21,00
16/12/2021;16/12/2021;9889;Pagamento;transferência bancaria;Sim;R$ 192,00
;;;;;;
15/12/2021;15/12/2021;9891;Pagamento;transferência bancaria;Sim;R$ 117,00
15/12/2021;15/12/2021;9887;Pagamento;transferência bancaria;Sim;R$ 117,00
15/12/2021;15/12/2021;9886;Pagamento;Dinheiro;Sim;R$ 17,00
15/12/2021;15/12/2021;9885;Pagamento;Dinheiro;Sim;R$ 20,00
14/12/2021;15/12/2021;9883;Pagamento;Cielo crédito parcelado master - 3x antec.;Não;R$ 142,50
;;;;;;
;;;;;;
14/12/2021;15/12/2021;9882;Pagamento;Cielo crédito parcelado master - 3x antec.;Não;R$ 142,50
;;;;;;
;;;;;;
14/12/2021;14/12/2021;9880;Pagamento;transferência bancaria;Sim;R$ 264,00
14/12/2021;14/12/2021;9879;Pagamento;transferência bancaria;Sim;R$ 264,00
14/12/2021;14/12/2021;9878;Pagamento;Kz Troks;Não;R$ 548,00
;;;;;;
14/12/2021;14/12/2021;9877;Pagamento;Kz Troks;Não;R$ 548,00
;;;;;;
13/12/2021;14/12/2021;9876;Pagamento;Cielo crédito parcelado master - 3x antec.;Não;R$ 230,00
;;;;;;
;;;;;;
13/12/2021;14/12/2021;9875;Pagamento;Cielo crédito á vista master;Não;R$ 127,00
;;;;;;
;;;;;;
13/12/2021;14/12/2021;9874;Pagamento;Cielo crédito á vista master;Não;R$ 127,00
;;;;;;
;;;;;;
12/12/2021;13/12/2021;9871;Pagamento;Cielo crédito á vista master;Não;R$ 117,00
;;;;;;
;;;;;;
12/12/2021;13/12/2021;9870;Pagamento;Cielo crédito á vista master;Não;R$ 117,00
;;;;;;
;;;;;;
11/12/2021;12/12/2021;9868;Pagamento;Cielo débito master;Não;R$ 5,00
;;;;;;
11/12/2021;12/12/2021;9867;Pagamento;Cielo débito master;Não;R$ 5,00
;;;;;;
11/12/2021;12/12/2021;9866;Pagamento;Cielo débito master;Não;R$ 5,00
;;;;;;
11/12/2021;12/12/2021;9864;Pagamento;Cielo débito visa;Não;R$ 5,00
;;;;;;
11/12/2021;12/12/2021;9863;Pagamento;Cielo débito visa;Não;R$ 15,00
;;;;;;
11/12/2021;12/12/2021;9862;Pagamento;Cielo crédito á vista visa;Não;R$ 42,00
;;;;;;
;;;;;;
10/12/2021;11/12/2021;9861;Pagamento;Cielo débito master;Não;R$ 119,00
;;;;;;
10/12/2021;11/12/2021;9860;Pagamento;Cielo débito master;Não;R$ 119,00
;;;;;;
10/12/2021;11/12/2021;9855;Pagamento;Cielo crédito á vista master;Não;R$ 104,00
;;;;;;
;;;;;;
10/12/2021;11/12/2021;9854;Pagamento;Cielo crédito á vista visa;Não;R$ 104,00
;;;;;;
;;;;;;
10/12/2021;11/12/2021;9853;Pagamento;Cielo crédito á vista master;Não;R$ 5,00
;;;;;;
;;;;;;
;;;;;;
10/12/2021;10/12/2021;9858;Pagamento;transferência bancaria;Sim;R$ 185,00
09/12/2021;10/12/2021;9852;Pagamento;Cielo débito master;Não;R$ 191,00
;;;;;;
09/12/2021;10/12/2021;9851;Pagamento;Cielo débito master;Não;R$ 191,00
;;;;;;
;;;;;;
08/12/2021;08/12/2021;9849;Pagamento;Dinheiro;Sim;R$ 130,00
08/12/2021;08/12/2021;9848;Pagamento;transferência bancaria;Sim;R$ 76,95
08/12/2021;08/12/2021;9847;Pagamento;transferência bancaria;Sim;R$ 76,50
08/12/2021;08/12/2021;9843;Pagamento;transferência bancaria;Sim;R$ 4.800,00
08/12/2021;08/12/2021;9842;Pagamento;transferência bancaria;Sim;R$ 160,00
08/12/2021;08/12/2021;9841;Pagamento;transferência bancaria;Sim;R$ 171,00
08/12/2021;08/12/2021;9840;Pagamento;transferência bancaria;Sim;R$ 232,00
08/12/2021;08/12/2021;9839;Pagamento;transferência bancaria;Sim;R$ 126,00
07/12/2021;08/12/2021;9838;Pagamento;Cielo crédito á vista master;Não;R$ 50,00
;;;;;;
;;;;;;
07/12/2021;08/12/2021;9834;Pagamento;Cielo crédito á vista master;Não;R$ 220,00
;;;;;;
;;;;;;
07/12/2021;07/12/2021;9837;Pagamento;Dinheiro;Sim;R$ 130,00
06/12/2021;06/12/2021;9828;Pagamento;transferência bancaria;Sim;R$ 104,00
06/12/2021;06/12/2021;9827;Pagamento;Dinheiro;Sim;R$ 21,00
05/12/2021;06/12/2021;9822;Pagamento;Cielo débito master;Não;R$ 10,00
;;;;;;
05/12/2021;06/12/2021;9821;Pagamento;Cielo débito master;Não;R$ 10,00
;;;;;;
05/12/2021;06/12/2021;9816;Pagamento;Cielo débito visa;Não;R$ 20,00
;;;;;;
04/12/2021;05/12/2021;9824;Pagamento;Cielo crédito á vista master;Não;R$ 76,50
;;;;;;
;;;;;;
04/12/2021;05/12/2021;9823;Pagamento;Cielo crédito á vista master;Não;R$ 76,50
;;;;;;
;;;;;;
04/12/2021;05/12/2021;9820;Pagamento;Cielo débito visa;Não;R$ 110,00
;;;;;;
04/12/2021;05/12/2021;9815;Pagamento;Cielo crédito á vista visa;Não;R$ 110,50
;;;;;;
;;;;;;
04/12/2021;05/12/2021;9814;Pagamento;Cielo crédito á vista visa;Não;R$ 110,50
;;;;;;
;;;;;;
04/12/2021;05/12/2021;9809;Pagamento;Cielo crédito parcelado visa - 6x antec.;Não;R$ 130,00
;;;;;;
;;;;;;
03/12/2021;04/12/2021;9825;Pagamento;Cielo crédito parcelado master - 6x antec.;Não;R$ 130,00
;;;;;;
;;;;;;
04/12/2021;04/12/2021;9822;Pagamento;transferência bancaria;Sim;R$ 174,00
04/12/2021;04/12/2021;9821;Pagamento;transferência bancaria;Sim;R$ 174,00
03/12/2021;04/12/2021;9808;Pagamento;Cielo débito master;Não;R$ 200,00
;;;;;;
03/12/2021;04/12/2021;9806;Pagamento;Cielo crédito parcelado visa - 6x antec.;Não;R$ 580,00
;;;;;;
;;;;;;
03/12/2021;04/12/2021;9805;Pagamento;Cielo crédito parcelado visa - 6x antec.;Não;R$ 286,00
;;;;;;
;;;;;;
03/12/2021;04/12/2021;9804;Pagamento;Cielo crédito parcelado visa - 6x antec.;Não;R$ 286,00
;;;;;;
;;;;;;
03/12/2021;04/12/2021;9796;Pagamento;Cielo débito master;Não;R$ 170,00
;;;;;;
03/12/2021;04/12/2021;9793;Pagamento;Cielo débito visa;Não;R$ 154,00
;;;;;;
03/12/2021;04/12/2021;9792;Pagamento;Cielo débito elo;Não;R$ 154,00
;;;;;;
03/12/2021;04/12/2021;9791;Pagamento;Cielo débito master;Não;R$ 149,00
;;;;;;
;;;;;;
03/12/2021;03/12/2021;9807;Pagamento;transferência bancaria;Sim;R$ 162,00
03/12/2021;03/12/2021;9802;Pagamento;transferência bancaria;Sim;R$ 47,00
03/12/2021;03/12/2021;9795;Pagamento;Kz Troks;Não;R$ 270,00
;;;;;;
03/12/2021;03/12/2021;9794;Pagamento;Kz Troks;Não;R$ 270,00
;;;;;;
;;;;;;
01/12/2021;02/12/2021;9788;Pagamento;Cielo crédito parcelado master - 12x antec.;Não;R$ 1.635,00
;;;;;;
;;;;;;
01/12/2021;02/12/2021;9787;Pagamento;Cielo crédito parcelado visa - 2x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
01/12/2021;02/12/2021;9786;Pagamento;Cielo crédito parcelado visa - 2x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
01/12/2021;02/12/2021;9785;Pagamento;Cielo crédito parcelado visa - 2x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
01/12/2021;02/12/2021;9784;Pagamento;Cielo crédito parcelado visa - 2x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
01/12/2021;02/12/2021;9783;Pagamento;Cielo crédito parcelado visa - 2x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
01/12/2021;02/12/2021;9782;Pagamento;Cielo crédito parcelado visa - 2x antec.;Não;R$ 150,00
;;;;;;
;;;;;;
30/11/2021;01/12/2021;9776;Pagamento;Cielo crédito parcelado visa - 2x antec.;Não;R$ 220,00
;;;;;;
;;;;;;
30/11/2021;01/12/2021;9770;Pagamento;Cielo crédito parcelado elo - 2x antec.;Não;R$ 264,00
;;;;;;
;;;;;;
30/11/2021;30/11/2021;9779;Pagamento;Dinheiro;Sim;R$ 48,00
30/11/2021;30/11/2021;9777;Pagamento;transferência bancaria;Sim;R$ 220,00
29/11/2021;30/11/2021;9767;Pagamento;Cielo crédito parcelado visa - 3x antec.;Não;R$ 580,00
;;;;;;
;;;;;;
29/11/2021;29/11/2021;9769;Pagamento;transferência bancaria;Sim;R$ 125,00
29/11/2021;29/11/2021;9768;Pagamento;transferência bancaria;Sim;R$ 130,00
28/11/2021;29/11/2021;9766;Pagamento;Cielo crédito á vista visa;Não;R$ 120,00
;;;;;;
;;;;;;
28/11/2021;29/11/2021;9765;Pagamento;Cielo crédito á vista visa;Não;R$ 10,00
;;;;;;
;;;;;;
28/11/2021;29/11/2021;9754;Pagamento;Cielo débito master;Não;R$ 195,50
;;;;;;
28/11/2021;29/11/2021;9753;Pagamento;Cielo crédito á vista visa;Não;R$ 110,50
;;;;;;
;;;;;;
28/11/2021;28/11/2021;9764;Pagamento;Dinheiro;Sim;R$ 110,50
28/11/2021;28/11/2021;9762;Pagamento;transferência bancaria;Sim;R$ 540,00
27/11/2021;28/11/2021;9761;Pagamento;Cielo crédito á vista master;Não;R$ 70,00
;;;;;;
;;;;;;
27/11/2021;28/11/2021;9760;Pagamento;Cielo crédito á vista master;Não;R$ 150,00
;;;;;;
;;;;;;
27/11/2021;28/11/2021;9756;Pagamento;Cielo crédito á vista visa;Não;R$ 117,00
;;;;;;
;;;;;;
28/11/2021;28/11/2021;9752;Pagamento;Dinheiro;Sim;R$ 150,00
28/11/2021;28/11/2021;9749;Pagamento;Dinheiro;Sim;R$ 10,70
27/11/2021;28/11/2021;9749;Pagamento;Cielo crédito á vista visa;Não;R$ 72,00
;;;;;;
;;;;;;
27/11/2021;28/11/2021;9748;Pagamento;Cielo débito elo;Não;R$ 4,00
;;;;;;
27/11/2021;27/11/2021;9761;Pagamento;transferência bancaria;Sim;R$ 106,00
27/11/2021;27/11/2021;9759;Pagamento;transferência bancaria;Sim;R$ 98,00
27/11/2021;27/11/2021;9758;Pagamento;transferência bancaria;Sim;R$ 80,00
26/11/2021;27/11/2021;9750;Pagamento;Cielo crédito parcelado master - 3x antec.;Não;R$ 279,00
;;;;;;
;;;;;;
27/11/2021;27/11/2021;9748;Pagamento;Dinheiro;Sim;R$ 100,00
26/11/2021;27/11/2021;9740;Pagamento;Cielo crédito á vista master;Não;R$ 144,00
;;;;;;
;;;;;;
26/11/2021;27/11/2021;9739;Pagamento;Cielo crédito á vista master;Não;R$ 144,00
;;;;;;
;;;;;;
26/11/2021;27/11/2021;9736;Pagamento;Cielo crédito parcelado master - 3x antec.;Não;R$ 1.485,00
;;;;;;
;;;;;;
26/11/2021;27/11/2021;9735;Pagamento;Cielo crédito parcelado amex - 6x antec.;Não;R$ 495,00
;;;;;;
;;;;;;
;;;;;;
26/11/2021;26/11/2021;9743;Pagamento;transferência bancaria;Sim;R$ 144,00
26/11/2021;26/11/2021;9742;Pagamento;transferência bancaria;Sim;R$ 144,00
26/11/2021;26/11/2021;9741;Pagamento;transferência bancaria;Sim;R$ 144,00
26/11/2021;26/11/2021;9738;Pagamento;transferência bancaria;Sim;R$ 70,00
26/11/2021;26/11/2021;9737;Pagamento;transferência bancaria;Sim;R$ 70,00
25/11/2021;26/11/2021;9734;Pagamento;Cielo crédito á vista visa;Não;R$ 136,00
;;;;;;
;;;;;;
25/11/2021;26/11/2021;9731;Pagamento;Cielo crédito á vista master;Não;R$ 50,70
;;;;;;
;;;;;;
25/11/2021;26/11/2021;9729;Pagamento;Cielo crédito parcelado visa - 6x antec.;Não;R$ 495,00
;;;;;;
;;;;;;
25/11/2021;26/11/2021;9728;Pagamento;Cielo débito visa;Não;R$ 495,00
;;;;;;
25/11/2021;25/11/2021;9727;Pagamento;transferência bancaria;Sim;R$ 85,00
25/11/2021;25/11/2021;9726;Pagamento;transferência bancaria;Sim;R$ 95,00
25/11/2021;25/11/2021;9725;Pagamento;transferência bancaria;Sim;R$ 95,00
24/11/2021;25/11/2021;9723;Pagamento;Cielo crédito á vista visa;Não;R$ 205,00
;;;;;;
;;;;;;
;;;;;;
24/11/2021;24/11/2021;9724;Pagamento;transferência bancaria;Sim;R$ 80,00
24/11/2021;24/11/2021;9722;Pagamento;transferência bancaria;Sim;R$ 100,00
24/11/2021;24/11/2021;9721;Pagamento;transferência bancaria;Sim;R$ 100,00
23/11/2021;24/11/2021;9719;Pagamento;Cielo crédito á vista visa;Não;R$ 234,00
;;;;;;
;;;;;;
;;;;;;
23/11/2021;23/11/2021;9717;Pagamento;transferência bancaria;Sim;R$ 200,00
20/11/2021;21/11/2021;9710;Pagamento;Cielo crédito á vista amex;Não;R$ 680,00
;;;;;;
;;;;;;
20/11/2021;20/11/2021;9714;Pagamento;Dinheiro;Sim;R$ 100,00
20/11/2021;20/11/2021;9713;Pagamento;Dinheiro;Sim;R$ 100,00
19/11/2021;19/11/2021;9707;Pagamento;Link mercado pago - 6x antec.;Não;R$ 495,00
;;;;;;
;;;;;;
19/11/2021;19/11/2021;9706;Pagamento;Link mercado pago - 6x antec.;Não;R$ 59,00
;;;;;;
;;;;;;
19/11/2021;19/11/2021;9703;Pagamento;transferência bancaria;Sim;R$ 30,00
19/11/2021;19/11/2021;9702;Pagamento;transferência bancaria;Sim;R$ 141,00
19/11/2021;19/11/2021;9701;Pagamento;Link mercado pago - 2x antec.;Não;R$ 200,00
;;;;;;
;;;;;;
18/11/2021;19/11/2021;9700;Pagamento;Cielo crédito á vista visa;Não;R$ 72,00
;;;;;;
;;;;;;
18/11/2021;19/11/2021;9693;Pagamento;Cielo crédito á vista visa;Não;R$ 247,00
;;;;;;
;;;;;;
18/11/2021;19/11/2021;9692;Pagamento;Cielo crédito á vista visa;Não;R$ 247,00
;;;;;;
;;;;;;
18/11/2021;18/11/2021;9699;Pagamento;Link mercado pago - 3x antec.;Não;R$ 130,00
;;;;;;
;;;;;;
18/11/2021;18/11/2021;9698;Pagamento;Link mercado pago - 3x antec.;Não;R$ 130,00
;;;;;;
;;;;;;
18/11/2021;18/11/2021;9694;Pagamento;Dinheiro;Sim;R$ 21,00
;;;;;;
;;;;;;
17/11/2021;17/11/2021;9695;Pagamento;transferência bancaria;Sim;R$ 250,00
16/11/2021;17/11/2021;9687;Pagamento;Cielo crédito parcelado master - 6x antec.;Não;R$ 1.130,00
;;;;;;
;;;;;;
16/11/2021;17/11/2021;9686;Pagamento;Cielo crédito parcelado master - 4x antec.;Não;R$ 220,00
;;;;;;
;;;;;;
16/11/2021;17/11/2021;9685;Pagamento;Cielo crédito parcelado master - 4x antec.;Não;R$ 220,00
;;;;;;
;;;;;;
16/11/2021;17/11/2021;9684;Pagamento;Cielo crédito parcelado master - 4x antec.;Não;R$ 220,00
;;;;;;
;;;;;;
16/11/2021;17/11/2021;9677;Pagamento;Cielo crédito á vista master;Não;R$ 180,00
;;;;;;
;;;;;;
16/11/2021;16/11/2021;9691;Pagamento;transferência bancaria;Sim;R$ 100,00
16/11/2021;16/11/2021;9690;Pagamento;transferência bancaria;Sim;R$ 100,00
16/11/2021;16/11/2021;9689;Pagamento;transferência bancaria;Sim;R$ 222,00
16/11/2021;16/11/2021;9688;Pagamento;transferência bancaria;Sim;R$ 222,00
16/11/2021;16/11/2021;9681;Pagamento;transferência bancaria;Sim;R$ 174,00
16/11/2021;16/11/2021;9680;Pagamento;transferência bancaria;Sim;R$ 174,00
16/11/2021;16/11/2021;9679;Pagamento;transferência bancaria;Sim;R$ 174,00
16/11/2021;16/11/2021;9678;Pagamento;transferência bancaria;Sim;R$ 174,00
16/11/2021;16/11/2021;9676;Pagamento;transferência bancaria;Sim;R$ 444,00
13/11/2021;13/11/2021;9675;Pagamento;transferência bancaria;Sim;R$ 161,50
13/11/2021;13/11/2021;9674;Pagamento;transferência bancaria;Sim;R$ 161,50
10/11/2021;11/11/2021;9668;Pagamento;Cielo débito master;Não;R$ 176,00
;;;;;;
10/11/2021;11/11/2021;9667;Pagamento;Cielo crédito á vista master;Não;R$ 120,00
;;;;;;
;;;;;;
09/11/2021;10/11/2021;9666;Pagamento;Cielo débito master;Não;R$ 104,00
;;;;;;
08/11/2021;08/11/2021;9649;Pagamento;transferência bancaria;Sim;R$ 620,00
;;;;;;
06/11/2021;07/11/2021;9647;Pagamento;Cielo crédito parcelado visa - 2x antec.;Não;R$ 127,50
;;;;;;
;;;;;;
06/11/2021;06/11/2021;9648;Pagamento;Dinheiro;Sim;R$ 110,50
04/11/2021;05/11/2021;9636;Pagamento;Cielo crédito á vista visa;Não;R$ 110,50
;;;;;;
;;;;;;
04/11/2021;04/11/2021;9637;Pagamento;Dinheiro;Sim;R$ 120,00
03/11/2021;04/11/2021;9635;Pagamento;Cielo crédito á vista master;Não;R$ 104,00
;;;;;;
;;;;;;
04/11/2021;04/11/2021;9631;Pagamento;Dinheiro;Sim;R$ 5,00
02/11/2021;03/11/2021;9633;Pagamento;Cielo débito elo;Não;R$ 195,50
;;;;;;
02/11/2021;03/11/2021;9632;Pagamento;Cielo débito elo;Não;R$ 110,50
;;;;;;
02/11/2021;03/11/2021;9631;Pagamento;Cielo crédito á vista visa;Não;R$ 245,00
;;;;;;
;;;;;;
02/11/2021;03/11/2021;9630;Pagamento;Cielo crédito á vista visa;Não;R$ 110,50
;;;;;;
;;;;;;
02/11/2021;02/11/2021;9629;Pagamento;transferência bancaria;Sim;R$ 386,00
31/10/2021;01/11/2021;9621;Pagamento;Cielo débito master;Não;R$ 110,50
;;;;;;
30/10/2021;30/10/2021;9622;Pagamento;transferência bancaria;Sim;R$ 102,00
29/10/2021;30/10/2021;9617;Pagamento;Cielo crédito parcelado master - 3x antec.;Não;R$ 580,00
;;;;;;
;;;;;;
29/10/2021;29/10/2021;9618;Pagamento;transferência bancaria;Sim;R$ 120,00
28/10/2021;29/10/2021;9614;Pagamento;Cielo débito visa;Não;R$ 170,00
;;;;;;
28/10/2021;29/10/2021;9613;Pagamento;Cielo débito master;Não;R$ 102,00
;;;;;;
28/10/2021;29/10/2021;9612;Pagamento;Cielo débito master;Não;R$ 104,00
;;;;;;
27/10/2021;28/10/2021;9606;Pagamento;Cielo débito master;Não;R$ 104,00
;;;;;;
28/10/2021;28/10/2021;9602;Pagamento;transferência bancaria;Sim;R$ 17,00
27/10/2021;27/10/2021;9605;Pagamento;Dinheiro;Sim;R$ 21,00
27/10/2021;27/10/2021;9603;Pagamento;transferência bancaria;Sim;R$ 580,00
26/10/2021;27/10/2021;9601;Pagamento;Cielo débito master;Não;R$ 104,00
;;;;;;
24/10/2021;25/10/2021;9599;Pagamento;Cielo crédito á vista master;Não;R$ 153,00
;;;;;;
;;;;;;
24/10/2021;25/10/2021;9598;Pagamento;Cielo débito master;Não;R$ 127,50
;;;;;;
24/10/2021;24/10/2021;9600;Pagamento;transferência bancaria;Sim;R$ 589,00
24/10/2021;24/10/2021;9597;Pagamento;transferência bancaria;Sim;R$ 127,50
23/10/2021;24/10/2021;9589;Pagamento;Cielo crédito á vista master;Não;R$ 110,50
;;;;;;
;;;;;;
23/10/2021;24/10/2021;9588;Pagamento;Cielo débito master;Não;R$ 227,00
;;;;;;
23/10/2021;24/10/2021;9585;Pagamento;Cielo crédito á vista visa;Não;R$ 60,00
;;;;;;
;;;;;;
23/10/2021;23/10/2021;9596;Pagamento;transferência bancaria;Sim;R$ 20,00
23/10/2021;23/10/2021;9594;Pagamento;transferência bancaria;Sim;R$ 20,00
22/10/2021;23/10/2021;9578;Pagamento;Cielo crédito á vista elo;Não;R$ 59,50
;;;;;;
;;;;;;
22/10/2021;23/10/2021;9577;Pagamento;Cielo crédito á vista master;Não;R$ 110,50
;;;;;;
;;;;;;
22/10/2021;22/10/2021;9582;Pagamento;transferência bancaria;Sim;R$ 161,50
22/10/2021;22/10/2021;9581;Pagamento;transferência bancaria;Sim;R$ 161,50
